0.985884	-0.303272
0.936731	0.477065
-0.548286	0.76852
4.03284	2.48069
2.8566	1.15757
4.31847	-2.38753
1.15611	-1.83295
-0.23981	-0.783406
1.26743	-1.57002
2.68046	1.73877
3.79685	0.371171
-0.307684	-1.16998
0.709179	2.2337
0.68532	-2.71463
-0.0470417	0.00325365
2.34637	1.48433
3.88613	0.144359
-0.394469	0.756653
-0.355584	2.00581
-1.22313	-0.538825
1.61085	-1.34086
3.55887	2.8726
1.57659	-0.270037
0.168526	-0.749216
0.492322	1.14996
0.137363	3.13639
2.31797	-0.22146
4.07637	-3.08625
1.25429	-1.9137
2.60813	1.6663
3.51067	1.93998
4.66444	-2.77039
2.0759	-0.178946
2.61073	2.00688
-0.0944904	1.62725
2.60607	-2.03074
0.327787	0.972856
3.14874	1.05358
2.55406	1.8147
0.226373	2.64041
3.04221	1.46653
3.11052	-0.995675
-0.190395	0.602972
2.63456	0.14796
-0.201702	-0.680468
1.62605	0.503842
2.19845	1.72091
1.64167	1.14642
1.19067	-1.45377
-0.25075	2.20929
3.31602	-0.910196
-0.119872	0.62498
-0.897221	0.557853
2.02556	-0.445747
0.079609	-0.765642
-0.801662	0.84152
3.22828	-0.712331
1.04833	0.845036
2.72358	-1.6563
0.567117	-0.433969
1.10221	-0.400063
3.23829	-0.960071
-0.206529	0.37579
2.18654	-0.576115
1.89142	-1.26992
1.34567	-1.61259
2.29916	-0.698743
-0.654465	1.59628
2.74803	2.09784
-0.0309574	1.93748
-0.308634	-2.51838
-0.178325	-0.645657
1.02763	2.24269
4.36062	2.77315
3.26497	-1.00005
2.51252	-2.2236
1.85201	1.47619
2.99031	-1.08609
3.39906	-1.87814
3.52873	0.84323
2.87113	-1.88748
1.45099	1.33127
0.0139075	0.885218
3.14731	0.0943005
-0.808539	0.455156
0.106316	-0.227862
-0.300325	-0.653423
0.591132	1.92453
3.76515	-1.5682
0.474383	-2.71028
2.83701	-0.755362
2.93845	1.74541
0.892874	-0.308602
2.82025	-1.60399
4.55129	1.75776
1.6126	0.782484
1.7236	1.04731
3.10916	1.81531
2.25138	-1.24304
0.320163	2.50638
-0.223083	0.793875
2.58083	3.43453
3.32853	1.05389
0.177771	1.25328
3.9853	-0.365938
0.452035	0.109848
2.96883	-1.12941
-0.639411	-0.452359
2.0008	-0.879486
0.0376613	-1.37249
-0.400353	-2.14912
0.46578	-0.0617399
2.98402	-2.70484
2.66217	1.14772
0.951625	-1.80157
2.47796	0.262723
2.67288	-0.915361
2.97181	-1.09356
1.74124	2.01218
-0.565636	-1.49333
1.39635	-1.35626
2.1506	2.13187
-0.307277	-0.942261
2.04696	1.39779
2.59871	-0.324237
-0.630462	-1.23087
1.87236	-2.3858
0.102647	-0.603966
3.72744	0.781451
0.355781	-0.979435
2.53081	-0.0993728
2.83023	1.42854
-0.269377	-0.0791416
5.3529	-1.45625
3.427	3.16309
3.66248	-0.152325
2.57011	2.23164
-0.650201	0.837235
-0.104234	0.5453
1.59504	-1.15912
2.68118	-1.60268
4.43837	0.608864
0.451759	0.457585
1.63325	0.830264
-0.549135	0.604589
4.19725	3.17237
-0.0632004	-0.155994
-0.0765089	-0.138532
1.71549	0.747337
1.33225	1.72141
2.26765	1.31924
3.42731	0.651617
0.345469	-0.736739
3.40903	-2.12147
3.8307	0.364567
1.15773	2.14387
2.74608	-0.941996
3.05478	-1.93598
0.0447877	0.895922
-0.0790973	0.573138
-0.319831	-0.0753913
1.641	1.4135
2.50464	1.67661
2.27545	-2.02626
-0.0790713	-1.02507
0.179535	0.0846087
5.02141	3.06872
2.16395	-2.32126
-0.00899508	2.05412
1.75394	0.069958
1.6414	0.262266
-0.228881	0.807159
3.53133	-1.47337
3.14912	1.30076
2.03181	-0.46052
2.85435	-2.09826
-0.515003	-1.03022
3.24021	2.30297
1.89883	-2.19817
3.13852	1.24496
0.95873	1.19134
2.27697	1.16845
2.92112	-1.66545
2.64357	1.48262
-0.926168	-0.0158286
3.78525	-2.15223
1.6947	1.67827
1.27665	-0.382553
-0.148234	0.11506
4.83876	-0.363605
0.945018	-2.47607
4.02345	2.57034
3.69305	2.86625
-0.228337	-0.640215
1.24426	0.0795877
-0.811237	1.40291
2.35609	0.182114
0.407371	-1.03361
3.74191	-2.04335
0.832836	0.513785
0.748908	1.52756
1.79246	-0.0749216
0.034175	-0.104533
2.8188	0.91387
1.88612	1.67481
1.74587	0.391566
3.03421	-2.94074
1.98714	1.00262
0.413869	0.0601674
0.136839	-0.157709
2.60529	1.33818
2.01671	-2.37762
-0.0152082	0.643082
2.58516	-2.6977
3.9285	1.25535
2.31488	-1.52219
0.983613	2.30977
2.65811	-0.467451
3.0691	2.34532
0.250292	-0.656048
4.1833	0.931187
0.523296	1.16952
-0.723957	-0.648693
1.49985	0.897981
0.293912	-1.02027
0.330037	1.44211
2.41878	0.452164
2.40281	0.102637
0.849067	-2.1203
2.06399	1.84865
3.28242	-1.69089
3.14923	1.53737
0.572847	0.636148
0.574382	-0.747525
0.120064	-0.857669
3.59988	-1.7448
1.4099	1.61037
3.5221	-0.258069
2.76103	-0.465697
3.31279	-0.766549
3.04322	0.661702
-0.723593	-1.64498
1.21693	-2.05347
-0.651497	-0.128977
3.64199	-1.17924
-0.339723	-1.63399
-0.590923	0.214301
1.52001	-1.13232
2.40595	0.778182
0.827104	2.73511
3.40296	0.915266
3.69369	-1.37294
-0.814222	0.88757
3.05758	2.05365
3.50573	-1.9844
2.12999	-0.708744
4.05916	-1.21035
2.01136	2.16899
-1.11879	-0.0410577
2.87761	1.3629
-0.37854	-1.08619
3.4059	-1.57753
3.1039	-0.0843918
-0.145775	-1.3497
1.89415	1.10838
0.150992	1.07774
2.12796	-0.374883
1.71275	-0.737893
3.59863	3.14471
3.6082	-2.57371
3.99893	-0.0580833
0.303568	1.97124
-0.39996	-2.12702
0.753215	-1.69827
0.124544	0.100374
-0.787368	-2.61651
0.806082	0.420277
3.81137	-1.26803
-0.192675	-0.169586
1.2071	0.272453
1.07395	-1.1178
-0.110336	-2.24541
1.62201	0.957065
0.17563	0.339411
0.746678	-1.97745
2.93435	-1.64874
4.2832	2.75346
0.302892	-0.164139
1.53133	2.12891
2.19879	-0.072909
1.97688	-0.978173
3.2025	-2.11858
1.19474	1.62425
3.11392	0.220258
0.566854	-2.62282
0.258141	-0.817027
3.58254	-1.67378
2.78334	-0.323852
3.76802	2.27974
-0.190105	-0.819944
2.79903	1.03222
3.67081	2.82556
0.148884	-0.811358
0.118999	-0.552426
-0.808618	1.7062
3.64735	-1.87902
1.68071	-0.600609
3.22083	-2.08974
2.68401	-2.39538
1.08611	-2.41862
2.2915	2.44665
2.23191	-2.08079
4.21445	-2.20593
-0.333732	-2.47665
2.57971	-0.640946
0.942787	2.14236
4.74369	-2.77962
2.21261	0.368721
2.74772	0.184902
0.302025	0.414389
0.420683	-1.35645
3.42858	2.18439
-0.258249	0.160968
2.81126	-2.37925
0.295759	0.453107
0.656035	-0.651221
2.78337	2.02575
1.03707	-0.870275
-0.296791	0.324073
-0.194137	-1.01773
-0.732276	-1.46922
0.390393	-0.0562064
1.1388	0.944782
-0.397282	-0.528312
1.57545	2.01428
3.46275	-1.09125
-0.229421	-0.173992
-0.369267	2.60207
0.186371	0.113532
0.952379	0.020699
2.61562	1.04017
1.14184	-2.07198
3.5579	-2.70717
-0.417909	1.69237
2.53829	-0.0676083
0.421076	1.25576
2.92157	1.60943
0.119225	0.0153868
3.65756	-2.07382
4.33034	1.41735
3.21614	1.01252
2.00752	1.6184
1.90134	-0.571136
-0.59243	0.178656
2.59057	1.48055
3.39037	-1.96865
2.40002	-2.45875
2.73	-1.19606
1.1278	0.986819
3.46585	0.738403
3.71945	1.66452
2.13589	-0.0382542
-0.552234	2.55786
4.85172	-0.724328
3.71452	0.658081
-0.109817	-1.02519
1.38831	0.686485
5.26901	0.373856
-0.633528	-0.191794
4.8938	2.10162
-0.103331	3.07646
-0.495744	-0.784171
3.9175	1.8812
1.98785	2.29259
1.41864	-2.14054
4.53784	-0.272944
2.28822	-0.534438
-0.062246	0.568595
4.72516	3.28579
2.45288	-0.638023
2.31713	-1.98526
3.26746	0.556163
2.43547	0.535209
2.41381	-0.934265
1.75255	1.57029
0.262371	-0.4443
1.82412	-1.41541
2.41654	1.74457
0.896613	1.38953
-0.110268	-0.774699
1.24755	-0.0790582
2.78666	-1.4417
3.64108	0.369381
-0.475066	2.51306
2.58519	-0.387899
1.12983	-0.338286
1.24823	0.703794
0.0486805	1.09767
-0.706476	0.307871
4.20491	1.2157
-0.49609	2.42537
2.8873	0.10196
0.812791	-2.92771
1.94041	1.78829
0.416467	0.713773
2.85333	0.125706
0.553657	-0.755599
-0.977848	-0.986874
-0.245225	-2.08973
3.50072	2.17595
2.26234	-1.65858
2.38981	-0.327416
-0.549561	-1.20943
4.06243	-0.901829
2.48154	1.65336
2.86789	-1.9714
2.71005	1.32209
0.371216	-2.55008
3.59782	-2.11171
0.60573	-1.2357
3.14355	2.88655
-0.0344001	0.235315
0.372922	-0.723177
-0.506527	-1.20604
3.54117	-2.74145
-0.163499	-0.812074
2.29466	-0.690557
3.35679	-1.70869
-0.021055	0.808917
3.36386	2.32803
2.87566	-1.95021
2.68917	-2.00022
2.55817	1.18196
-0.238726	-0.440095
2.46169	-2.21148
0.930032	1.15217
0.186006	0.13402
1.24273	1.98154
0.54404	-1.41963
0.133414	0.378887
2.14271	1.452
0.842019	-2.14127
-0.164972	1.29448
0.462259	0.184141
-0.290261	-0.987893
3.06959	-0.272483
3.30248	-0.386675
2.7766	0.0368931
-0.273824	-0.251346
0.274244	-0.42638
3.61576	2.5996
2.04092	2.03788
0.541821	1.05559
2.60109	-1.46034
1.43125	2.11001
0.901986	-1.80693
2.6967	1.83681
1.99127	2.09213
1.05669	0.575666
-0.246782	-0.812065
0.978548	-3.05316
1.91831	1.899
2.11186	0.424464
0.344986	-1.22425
0.138531	-0.210203
3.70477	-1.62946
4.0553	-1.69918
2.65945	1.56022
0.162272	-0.25735
2.43102	2.51597
0.370677	0.881438
-0.642899	-0.793951
2.06175	-1.94362
3.61517	2.77079
1.21028	-1.08897
2.47722	-2.31688
4.41927	1.13014
3.57687	-0.723139
3.19376	-0.959443
1.0079	1.6015
3.49052	-2.60172
2.52626	-0.760861
0.171804	0.120754
0.253791	-0.897364
1.20152	-2.3451
3.9555	0.246489
0.21152	-0.779403
3.01529	0.195871
4.16501	2.53555
2.69173	0.918334
3.98418	1.6626
3.08377	-0.29306
0.977812	1.64538
1.10592	0.668535
2.79076	-0.253091
2.523	-1.28431
0.135404	-0.353681
2.58933	-2.00508
0.285374	-1.68228
0.886035	-0.797761
-0.532581	-0.910523
0.83806	-1.03241
4.2073	0.443707
2.89706	0.510456
1.10721	0.572646
3.17397	-0.996433
-0.788304	-1.95956
2.50079	1.3428
1.84462	0.6081
1.91563	-1.96399
2.18425	-1.52983
4.96063	-0.55832
2.75127	1.14716
3.01934	2.0147
2.99878	-1.65062
1.04868	1.64294
2.94397	2.1472
0.219296	-0.129057
3.51224	-2.38683
4.01517	1.3493
2.96106	1.06956
-0.0732369	0.310185
-0.205664	-2.29531
4.26422	-0.0436743
0.072093	0.962063
-0.238521	0.527764
1.3429	0.124833
1.85872	1.65972
0.0382041	-0.145359
1.31657	1.97179
2.26518	-0.473583
0.00134625	0.262291
1.0293	2.29205
0.877988	-0.985726
1.59059	1.42872
1.4561	1.56068
0.205171	-1.33786
2.79509	1.47106
3.77924	2.5034
3.50549	3.0591
2.7415	2.16294
2.57072	0.602202
3.82144	1.64832
4.84421	2.64743
2.82535	-2.28977
-0.174059	-0.613882
3.59944	-1.88533
2.01318	-1.91362
2.24536	-0.230841
4.09376	1.59814
-0.594369	-1.53009
3.88823	2.21109
-0.263374	0.769455
2.37145	1.38333
2.79363	0.712359
0.974728	2.84261
2.81524	-1.75181
-0.546801	-1.26907
2.9446	0.218401
-0.232081	-1.72248
4.16614	-2.53577
3.78165	1.65164
2.35436	0.364104
4.27844	-0.484118
0.922457	1.85886
2.49356	-1.28136
3.35094	0.0437496
0.396867	-0.459204
2.92001	-0.664952
-0.168241	0.183931
-0.287268	-3.27706
-0.639283	-2.59049
1.24478	0.240363
1.53364	-1.00578
2.75588	-0.986044
2.05967	1.80299
-0.448636	-1.58994
-0.288128	0.216472
-0.421462	-1.81209
0.073398	-0.338984
2.73571	-1.42833
-0.040409	0.872719
2.98411	-1.72299
2.54241	2.01201
0.739304	-0.223359
0.0978833	0.617661
-0.00311004	0.335323
0.0827355	1.41493
2.75496	-0.142231
0.210522	-0.374209
-0.310411	-1.28022
0.800319	-0.337922
-0.293823	0.557048
-0.652626	-0.377479
2.7901	-0.658414
1.75877	0.536621
2.1087	-1.54885
2.0309	-1.08424
2.75148	-0.752602
-0.0203269	2.62362
2.36048	-1.51357
1.98051	0.11312
1.41284	-0.0532501
1.44638	-1.32342
3.32724	-1.82582
0.367468	0.22053
3.27788	2.68995
-0.524729	-1.7586
-0.525654	1.57152
2.89354	-0.343717
3.8945	-0.160508
2.15563	2.15714
2.47733	2.28469
0.709373	2.62574
1.89004	0.618238
1.82007	0.570159
0.0789315	0.4165
-0.669502	0.855532
0.181802	1.454
2.15718	-0.856622
0.913296	0.360758
2.14924	2.85274
0.0432298	-0.188061
0.462921	-1.76271
1.12335	-2.01258
-0.849514	-0.433679
1.50429	2.31595
-0.621734	-1.46926
3.8161	-1.66211
3.38623	-0.481068
2.79842	0.371335
4.47078	0.870399
3.51857	2.2353
1.48526	-0.681365
1.11127	-0.815415
-0.645231	-1.55045
0.043277	-0.733358
3.40631	0.866298
4.81784	1.95961
2.05586	-0.374816
-0.760093	1.73388
-0.162532	-0.249802
0.0331421	-0.656167
0.40979	-1.07473
1.08839	-0.608401
-0.159565	-0.415867
0.616276	-0.909263
0.215188	-1.2144
2.16138	-0.700634
3.29789	0.801452
2.90643	1.6776
-0.187055	-0.91554
3.01358	-0.169089
2.33758	1.90433
2.29354	-1.24418
2.62184	-1.81427
-0.116329	-0.771969
2.4182	-1.05004
2.6105	-1.13942
-0.0565682	1.76795
-0.00618833	0.0458315
-1.03848	-0.0442424
-0.0329889	0.816219
3.35622	1.49013
2.37804	0.842062
1.34553	2.45179
2.91418	-0.207807
3.64685	-1.49083
2.86721	-0.108416
-0.767978	-2.40747
2.03992	-0.98196
4.02195	-2.05582
2.07314	-1.23762
2.94212	-2.02769
2.70157	-1.53715
0.208342	-0.740175
1.09779	-2.45256
2.21884	0.915176
2.74019	-1.84472
-0.939452	-1.72739
0.28438	0.646793
3.29626	-2.27283
1.37354	0.49071
-0.688355	1.65594
3.1788	-1.80422
-0.614232	-0.33773
2.46327	-1.49035
-0.413194	-1.71727
3.15002	1.23287
-0.13997	-1.77592
2.85483	-0.779868
0.580894	-1.42204
2.16627	-0.696353
1.89739	-0.381138
0.134935	0.207152
4.2918	1.09057
0.0370257	1.27649
-0.00305311	0.978954
0.771355	2.1417
2.74586	-0.798818
2.30545	0.80384
2.1383	-2.95066
2.54477	0.862114
2.98027	-2.04989
1.16375	-2.84511
0.282265	-0.116818
0.722987	0.219212
3.93831	0.49388
-0.390968	1.13208
-0.748957	-1.68612
-0.311024	0.276256
-0.272127	-0.520974
-0.424933	-0.349833
3.27845	1.06539
-0.419153	0.268906
-0.193368	0.964081
2.45942	-1.50405
2.53294	0.874218
0.354584	0.201859
3.73267	-0.813215
3.3604	0.392326
0.319195	1.72071
3.46369	-1.60524
-0.0138302	-0.622122
4.91023	0.575674
1.49873	0.308883
1.73009	-0.811056
3.96389	-1.73305
0.514324	1.5709
3.85542	1.88333
4.07368	-2.34703
1.75074	-1.42285
2.93718	3.08356
3.03919	1.32609
-0.765727	0.432865
1.32203	2.36737
0.153202	-0.189575
2.4495	-0.106321
2.17499	1.80672
2.69583	1.77506
3.5678	0.52689
4.23492	-2.19796
2.01952	1.20371
4.43898	1.81588
3.12505	1.56319
1.59069	-1.64776
1.31683	-0.839946
4.05695	-0.542899
3.27535	-2.88685
2.73462	2.0379
3.57017	-2.39176
1.46381	1.43745
5.46641	1.15657
3.09785	-1.94139
-0.496497	1.19829
0.0197653	-0.447328
1.97083	2.14334
1.07128	-1.99882
2.49144	-0.965096
-0.403165	-0.251987
-0.5229	0.45895
2.05299	0.969438
1.59726	-1.98363
1.92319	-1.43013
2.12923	-0.466352
1.16265	-0.589888
2.27699	-0.86955
3.25121	-1.54115
1.57719	0.708887
0.129506	0.239928
4.57744	-0.725633
-0.37936	1.27475
3.10095	1.44547
-0.3181	1.8956
2.4917	1.43489
0.362881	-1.51719
1.24989	-0.348687
3.35869	-1.85602
2.79431	2.12946
-0.320846	-0.752717
-0.368797	-0.936004
0.0266345	-1.40559
1.70952	0.730982
3.04087	1.54438
-1.01771	-0.824069
0.424804	0.204919
2.08283	0.52393
-0.0973831	-0.00926812
-0.226291	-1.68902
0.0802919	-0.123699
1.30454	-0.500804
1.37417	-1.17891
0.484515	-0.254426
0.742391	1.34002
3.44453	2.00206
3.66196	1.12206
1.04772	1.56889
1.41275	-1.02016
4.05866	-0.571005
3.92657	-1.64189
-1.01635	2.31468
2.34354	-1.19401
4.58985	-2.07744
2.25902	-2.62412
1.04681	-0.345041
2.55758	-2.1692
2.83849	2.02142
-0.827946	0.159889
0.773165	-2.12991
3.58596	1.63167
3.71397	1.31573
1.99157	-1.48665
2.15351	-1.29034
2.69106	0.112395
3.49206	-2.1581
0.23055	-0.844129
0.956461	1.377
0.0155542	-1.68626
1.47747	0.197901
1.0561	1.00466
-0.885879	1.0112
1.07876	1.59207
0.111026	-1.8943
2.5524	-1.51619
3.00038	-2.32319
2.70876	-3.30353
0.212084	-0.816196
2.3996	0.255605
-0.517293	1.19158
-0.383795	0.194584
-0.112819	1.90978
3.19608	1.79071
-0.450905	0.0947302
1.93026	0.440768
-0.113602	1.07239
3.97106	3.02939
0.0131297	1.12534
1.80927	-1.00651
0.892137	2.02842
4.14885	1.20925
0.620554	0.729383
2.55763	1.65009
4.71575	1.57077
1.35549	-0.545955
-0.870703	1.251
1.79042	0.464092
1.45175	-2.26644
0.444282	2.76722
2.41149	1.02946
1.35036	-0.309275
2.40258	0.762949
3.35626	1.88332
0.301461	0.418252
2.17562	-0.762026
2.2553	-1.45545
3.80699	0.55236
3.14238	-2.2026
1.69141	-0.51737
2.27336	1.52524
4.63855	-0.36335
1.68383	0.276694
2.47712	-1.30542
2.64099	0.333687
2.59329	-1.06016
-0.308613	-0.0681942
2.67695	3.43608
-0.16104	-0.679572
2.80474	0.767258
3.296	2.10397
2.41131	1.10143
-0.181434	0.844186
1.13138	-0.512359
-0.742342	-1.88296
2.1272	1.5334
4.25067	-2.53876
1.41646	-1.03936
-0.557915	-2.0343
0.186592	1.00814
4.24229	-1.0534
2.1547	1.72066
3.24574	-2.336
2.62138	1.45141
3.61285	-1.85706
3.42974	-1.2569
1.93121	-1.23182
3.90242	-2.02749
2.99561	0.913924
3.401	1.06724
3.44587	-0.330184
-0.400634	-0.877701
3.76695	-2.10474
3.62635	-0.628186
1.5955	1.17043
3.03996	0.841526
0.085009	-2.07498
1.47589	-1.28459
1.37404	-0.864924
0.710758	1.76421
1.50282	1.97704
0.397724	1.5998
-0.657022	1.35697
